id,plan_id,payer_id,drug_name,state_name,coverage_status,drug_tier,drug_requirements,is_prior_authorization_required,is_step_therapy_required,is_quantity_limit_applied,confidence_score,source_url,plan_name,payer_name,file_name,ndc_code,jcode,coverage_details,status
e8f501a0-342a-4a44-a77e-56849860f0eb,19d70c12-2ae6-459f-bf74-9d5a1c488cc6,cc1b31a0-d210-4584-abae-1c1e0954813a,certain new versions of brand name drugs and original biological products,New York,Covered,same or lower cost-sharing tier,,No,No,No,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/plans/medicare/plan-documents/2025/formularies/medicare-formulary-2025-emblemhealth.pdf,Medicare VIP Gold (HMO),Emblem Health,New York_Emblem Health_Medicare VIP Gold (HMO).pdf,,,,completed
bf8e77d0-9e04-4e46-9439-2959805f1513,19d70c12-2ae6-459f-bf74-9d5a1c488cc6,cc1b31a0-d210-4584-abae-1c1e0954813a,Aspirin,New York,Covered,Tier 1,,No,No,No,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/plans/medicare/plan-documents/2025/formularies/medicare-formulary-2025-emblemhealth.pdf,Medicare VIP Gold (HMO),Emblem Health,New York_Emblem Health_Medicare VIP Gold (HMO).pdf,,,,completed
7cc69ba1-c405-47ec-8273-bdc7b823f62c,19d70c12-2ae6-459f-bf74-9d5a1c488cc6,cc1b31a0-d210-4584-abae-1c1e0954813a,JANUVIA®,New York,Covered with Conditions,Tier 3,['QL'],No,No,Yes,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/plans/medicare/plan-documents/2025/formularies/medicare-formulary-2025-emblemhealth.pdf,Medicare VIP Gold (HMO),Emblem Health,New York_Emblem Health_Medicare VIP Gold (HMO).pdf,,,,completed
1e36c929-7b41-4f6b-8d8f-248c3daf44e3,19d70c12-2ae6-459f-bf74-9d5a1c488cc6,cc1b31a0-d210-4584-abae-1c1e0954813a,SYNTHROID,New York,Covered,Tier 1,,No,No,No,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/plans/medicare/plan-documents/2025/formularies/medicare-formulary-2025-emblemhealth.pdf,Medicare VIP Gold (HMO),Emblem Health,New York_Emblem Health_Medicare VIP Gold (HMO).pdf,,,,completed
eef3e202-bfb6-41bd-adaf-02f2968a0f4d,19d70c12-2ae6-459f-bf74-9d5a1c488cc6,cc1b31a0-d210-4584-abae-1c1e0954813a,levothyroxine,New York,Covered,Tier 1,,No,No,No,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/plans/medicare/plan-documents/2025/formularies/medicare-formulary-2025-emblemhealth.pdf,Medicare VIP Gold (HMO),Emblem Health,New York_Emblem Health_Medicare VIP Gold (HMO).pdf,,,,completed
5b3d8d54-4c58-416c-bc5e-2cafbd909060,19d70c12-2ae6-459f-bf74-9d5a1c488cc6,cc1b31a0-d210-4584-abae-1c1e0954813a,Lisinopril,New York,Covered with Conditions,Tier 1,['PA'],Yes,No,No,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/plans/medicare/plan-documents/2025/formularies/medicare-formulary-2025-emblemhealth.pdf,Medicare VIP Gold (HMO),Emblem Health,New York_Emblem Health_Medicare VIP Gold (HMO).pdf,,,,completed
aa4ffc5f-b4ad-47a8-86ab-2f8d718911a3,19d70c12-2ae6-459f-bf74-9d5a1c488cc6,cc1b31a0-d210-4584-abae-1c1e0954813a,Metformin,New York,Covered,Tier 1,,No,No,No,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/plans/medicare/plan-documents/2025/formularies/medicare-formulary-2025-emblemhealth.pdf,Medicare VIP Gold (HMO),Emblem Health,New York_Emblem Health_Medicare VIP Gold (HMO).pdf,,,,completed
95cdabac-3214-41ce-b7a4-831cf070e66a,19d70c12-2ae6-459f-bf74-9d5a1c488cc6,cc1b31a0-d210-4584-abae-1c1e0954813a,Atorvastatin,New York,Covered with Conditions,Tier 2,['QL'],No,No,Yes,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/plans/medicare/plan-documents/2025/formularies/medicare-formulary-2025-emblemhealth.pdf,Medicare VIP Gold (HMO),Emblem Health,New York_Emblem Health_Medicare VIP Gold (HMO).pdf,,,,completed
f4ca69a1-cf21-403c-bf33-652a1d23d247,19d70c12-2ae6-459f-bf74-9d5a1c488cc6,cc1b31a0-d210-4584-abae-1c1e0954813a,Fluoxetine,New York,Covered with Conditions,Tier 2,['ST'],No,Yes,No,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/plans/medicare/plan-documents/2025/formularies/medicare-formulary-2025-emblemhealth.pdf,Medicare VIP Gold (HMO),Emblem Health,New York_Emblem Health_Medicare VIP Gold (HMO).pdf,,,,completed
a424607c-bb6c-4bdb-9ed6-e8ada1a4f7e2,19d70c12-2ae6-459f-bf74-9d5a1c488cc6,cc1b31a0-d210-4584-abae-1c1e0954813a,Adalimumab,New York,Covered with Conditions,Specialty,"['PA', 'QL']",Yes,No,Yes,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/plans/medicare/plan-documents/2025/formularies/medicare-formulary-2025-emblemhealth.pdf,Medicare VIP Gold (HMO),Emblem Health,New York_Emblem Health_Medicare VIP Gold (HMO).pdf,,,,completed
3662e4e8-b112-4d8e-a76b-8d91f8d1a913,19d70c12-2ae6-459f-bf74-9d5a1c488cc6,cc1b31a0-d210-4584-abae-1c1e0954813a,SYNTHROID,New York,Covered with Conditions,Tier 1,"['PA', 'QL']",Yes,No,Yes,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/plans/medicare/plan-documents/2025/formularies/medicare-formulary-2025-emblemhealth.pdf,Medicare VIP Gold (HMO),Emblem Health,New York_Emblem Health_Medicare VIP Gold (HMO).pdf,,,,completed
d12ca582-337b-4a78-9401-cc6183195987,19d70c12-2ae6-459f-bf74-9d5a1c488cc6,cc1b31a0-d210-4584-abae-1c1e0954813a,levothyroxine,New York,Covered with Conditions,Tier 1,"['PA', 'QL']",Yes,No,Yes,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/plans/medicare/plan-documents/2025/formularies/medicare-formulary-2025-emblemhealth.pdf,Medicare VIP Gold (HMO),Emblem Health,New York_Emblem Health_Medicare VIP Gold (HMO).pdf,,,,completed
